word,difficulty,frequency,defined_in,1gram-score,is_profane,level
gcse,10,1.82,tw/wapi,0.4964850615114235,False,hard
gran,7,3.69,tw/wapi,0.47275922671353254,False,hard
grok,9,1.73,tw/wapi,0.39015817223198596,False,hard
hdtv,7,2.24,tw/wapi,0.18804920913884007,False,hard
html,2,2.2,tw/wapi,0.24868189806678387,False,hard
ibrd,10,-1,tw/wapi,0.3374340949033392,False,hard
icao,10,-1,tw/wapi,0.29086115992970124,False,hard
ipod,4,3.3,tw/wapi,0.2636203866432338,False,hard
lego,7,2.77,tw/wapi,0.3936731107205624,False,hard
lome,10,-1,tw/wapi,0.7662565905096661,False,easy
mosh,8,2.36,tw/wapi,0.5448154657293498,False,medium
mrna,10,-1,tw/wapi,0.4200351493848858,False,hard
nyse,9,-1,tw/wapi,0.45166959578207383,False,hard
nero,5,3.21,tw/wapi,0.468365553602812,False,hard
osha,10,2.3,tw/wapi,0.10105448154657294,False,hard
paye,10,-1,tw/wapi,0.765377855887522,False,easy
ptsd,10,2.49,tw/wapi,0.3462214411247803,False,hard
rcmp,10,2.12,tw/wapi,0.26801405975395437,False,hard
roma,6,3.36,tw/wapi,0.5114235500878735,False,medium
pecs,9,2.63,tw/wapi,0.6370826010544814,False,medium
sami,9,3.41,tw/wapi,0.6326889279437611,False,medium
rico,7,3.87,tw/wapi,0.4463971880492092,False,hard
sgml,7,-1,tw/wapi,0.3339191564147627,False,hard
spam,2,3.01,tw/wapi,0.45606326889279436,False,hard
trna,10,-1,tw/wapi,0.4393673110720563,False,hard
usaf,10,1.6,tw/wapi,0.22934973637961337,False,hard
wimp,9,3.56,tw/wapi,0.47363796133567665,False,hard
tues,10,1.82,tw/wapi,0.6739894551845342,False,easy
tums,10,2.27,tw/wapi,0.6362038664323374,False,medium
abed,1,2.63,tw/wapi,0.3145869947275923,False,hard
exon,6,-1,tw/wapi,0.22759226713532518,False,hard
jean,6,4.49,tw/wapi,0.5219683655536028,False,medium
soma,4,2.93,tw/wapi,0.6001757469244289,False,medium
wive,1,1.6,tw/wapi,0.6362038664323375,False,medium
baud,7,2.03,tw/wapi,0.6704745166959578,False,easy
fuji,7,3.33,tw/wapi,0.3040421792618629,False,hard
kern,7,2.68,tw/wapi,0.5026362038664324,False,medium
marc,7,3.96,tw/wapi,0.6370826010544816,False,medium
troy,8,4.08,tw/wapi,0.39894551845342713,False,hard
trey,9,3.73,tw/wapi,0.42706502636203864,False,hard
ludo,10,3.3,tw/wapi,0.3848857644991213,False,hard
aces,5,null,tw,0.47012302284710017,False,hard
ages,1,null,tw,0.45166959578207383,False,hard
ails,8,null,tw,0.6739894551845342,False,easy
aims,2,null,tw,0.6423550087873462,False,medium
ants,5,null,tw,0.45342706502636204,False,hard
aped,6,null,tw,0.3321616871704745,False,hard
apes,6,null,tw,0.4718804920913885,False,hard
arcs,4,null,tw,0.5000000000000001,False,medium
awes,5,null,tw,0.4648506151142356,False,hard
axed,6,null,tw,0.31370826010544817,False,hard
axes,6,null,tw,0.45342706502636204,False,hard
axis,3,null,tw,0.46660808435852374,False,hard
bags,2,null,tw,0.7776801405975396,False,easy
bays,3,null,tw,0.7521968365553603,False,easy
bani,3,null,tw,0.6818980667838312,False,easy
bans,3,null,tw,0.9165202108963094,False,easy
beds,1,null,tw,0.6265377855887523,False,medium
begs,5,null,tw,0.6247803163444641,False,medium
bets,3,null,tw,0.6695957820738138,False,easy
bids,1,null,tw,0.664323374340949,False,easy
byes,1,null,tw,0.5219683655536029,False,medium
bins,1,null,tw,0.8014059753954306,False,easy
bits,1,null,tw,0.7073813708260106,False,easy
bled,6,null,tw,0.45166959578207383,False,hard
bogs,7,null,tw,0.7249560632688927,False,easy
boys,2,null,tw,0.6994727592267136,False,easy
bops,7,null,tw,0.7275922671353252,False,easy
bows,4,null,tw,0.7179261862917399,False,easy
bred,4,null,tw,0.45957820738137084,False,hard
buds,6,null,tw,0.615992970123023,False,medium
bugs,2,null,tw,0.6142355008787346,False,medium
buys,1,null,tw,0.5887521968365554,False,medium
bums,6,null,tw,0.648506151142355,False,medium
cabs,4,null,tw,0.7662565905096661,False,easy
caky,3,null,tw,0.6098418277680141,False,medium
came,1,null,tw,0.8400702987697717,False,easy
cans,1,null,tw,0.9165202108963094,False,easy
caps,3,null,tw,0.7803163444639719,False,easy
cars,1,null,tw,0.9130052724077329,False,easy
cats,2,null,tw,0.8224956063268893,False,easy
cobs,8,null,tw,0.7135325131810194,False,easy
cogs,8,null,tw,0.7249560632688927,False,easy
cons,2,null,tw,0.8637961335676625,False,easy
cops,5,null,tw,0.7275922671353252,False,easy
cubs,7,null,tw,0.6028119507908613,False,medium
cued,5,null,tw,0.546572934973638,False,medium
cues,5,null,tw,0.6862917398945518,False,easy
cups,2,null,tw,0.6168717047451671,False,medium
curs,4,null,tw,0.749560632688928,False,easy
cuts,1,null,tw,0.6590509666080844,False,easy
dabs,8,null,tw,0.7530755711775043,False,easy
dams,4,null,tw,0.7987697715289983,False,easy
dens,3,null,tw,0.7504393673110721,False,easy
dies,2,null,tw,0.7214411247803164,False,easy
dyes,5,null,tw,0.5087873462214412,False,medium
dims,5,null,tw,0.6836555360281196,False,easy
dins,5,null,tw,0.7882249560632689,False,easy
dips,5,null,tw,0.6520210896309315,False,easy
does,1,null,tw,0.7838312829525482,False,easy
dogs,1,null,tw,0.7117750439367312,False,easy
dons,4,null,tw,0.850615114235501,False,easy
dots,2,null,tw,0.7565905096660809,False,easy
dubs,6,null,tw,0.5896309314586995,False,medium
dues,1,null,tw,0.6731107205623901,False,easy
duns,7,null,tw,0.7398945518453426,False,easy
duos,5,null,tw,0.6449912126537786,False,medium
ears,3,null,tw,0.8189806678383128,False,easy
egos,5,null,tw,0.38400702987697716,False,hard
elms,7,null,tw,0.45957820738137084,False,hard
encl,4,null,tw,0.2065026362038664,False,hard
ends,1,null,tw,0.3708260105448155,False,hard
eras,3,null,tw,0.5764499121265378,False,medium
fads,7,null,tw,0.7478031634446398,False,easy
fans,2,null,tw,0.8848857644991213,False,easy
fats,1,null,tw,0.7908611599297012,False,easy
feds,3,null,tw,0.5949033391915642,False,medium
fins,5,null,tw,0.7697715289982426,False,easy
firs,6,null,tw,0.7662565905096661,False,easy
fits,2,null,tw,0.6757469244288226,False,easy
fled,5,null,tw,0.42003514938488573,False,hard
flew,2,null,tw,0.3365553602811951,False,hard
foci,1,null,tw,0.4859402460456942,False,hard
foes,6,null,tw,0.765377855887522,False,easy
fogs,5,null,tw,0.6933216168717048,False,easy
funs,1,null,tw,0.7214411247803164,False,easy
furs,4,null,tw,0.7179261862917399,False,easy
gads,9,null,tw,0.7398945518453428,False,easy
gays,1,null,tw,0.7126537785588752,False,easy
gaps,3,null,tw,0.740773286467487,False,easy
gave,1,null,tw,0.749560632688928,False,easy
gems,5,null,tw,0.6195079086115993,False,medium
gets,1,null,tw,0.6300527240773287,False,medium
gyms,4,null,tw,0.4446397188049209,False,hard
gins,7,null,tw,0.7618629173989456,False,easy
gods,3,null,tw,0.6871704745166959,False,easy
goes,1,null,tw,0.757469244288225,False,easy
grew,2,null,tw,0.3365553602811951,False,hard
guys,2,null,tw,0.5492091388400704,False,medium
gums,5,null,tw,0.6089630931458699,False,medium
guns,2,null,tw,0.7135325131810194,False,easy
hams,5,null,tw,0.7706502636203867,False,easy
hats,3,null,tw,0.781195079086116,False,easy
hems,6,null,tw,0.6177504393673111,False,medium
hens,6,null,tw,0.7223198594024605,False,easy
hews,9,null,tw,0.5764499121265378,False,medium
hied,9,null,tw,0.5536028119507909,False,medium
hies,9,null,tw,0.6933216168717048,False,easy
hips,2,null,tw,0.6239015817223199,False,medium
hits,1,null,tw,0.6660808435852373,False,easy
hots,1,null,tw,0.7284710017574693,False,easy
hubs,4,null,tw,0.5615114235500879,False,medium
hugs,5,null,tw,0.5729349736379614,False,medium
hums,6,null,tw,0.6072056239015817,False,medium
hung,3,null,tw,0.5079086115992971,False,medium
huts,6,null,tw,0.6177504393673111,False,medium
iced,2,null,tw,0.2899824253075572,False,hard
ices,2,null,tw,0.429701230228471,False,hard
yens,5,null,tw,0.6608084358523727,False,easy
imps,6,null,tw,0.3479789103690686,False,hard
inks,3,null,tw,0.3602811950790861,False,hard
ions,3,null,tw,0.7688927943760984,False,easy
irks,10,null,tw,0.4244288224956064,False,hard
jags,8,null,tw,0.6898066783831284,False,easy
jams,4,null,tw,0.7240773286467487,False,easy
jars,4,null,tw,0.8251318101933216,False,easy
jaws,5,null,tw,0.6827768014059755,False,easy
jets,3,null,tw,0.5817223198594025,False,medium
jigs,7,null,tw,0.5746924428822496,False,medium
jobs,1,null,tw,0.6256590509666081,False,medium
jogs,7,null,tw,0.6370826010544814,False,medium
joys,3,null,tw,0.6115992970123023,False,medium
jots,8,null,tw,0.6818980667838312,False,easy
juts,9,null,tw,0.5711775043936731,False,medium
keys,1,null,tw,0.5000000000000001,False,medium
kids,3,null,tw,0.5650263620386644,False,medium
kits,2,null,tw,0.6080843585237259,False,medium
knew,1,null,tw,0.2126537785588752,False,hard
labs,3,null,tw,0.7451669595782073,False,easy
lads,6,null,tw,0.7583479789103691,False,easy
lags,5,null,tw,0.7565905096660809,False,easy
lays,2,null,tw,0.7311072056239015,False,easy
laps,4,null,tw,0.7592267135325131,False,easy
lets,1,null,tw,0.648506151142355,False,medium
lice,9,null,tw,0.6968365553602813,False,easy
lids,4,null,tw,0.6432337434094904,False,medium
lies,3,null,tw,0.7135325131810194,False,easy
lips,4,null,tw,0.6441124780316345,False,medium
loci,5,null,tw,0.4964850615114235,False,hard
logs,1,null,tw,0.7038664323374342,False,easy
lows,1,null,tw,0.6968365553602813,False,easy
lugs,6,null,tw,0.5931458699472759,False,medium
mans,1,null,tw,0.8848857644991213,False,easy
maps,1,null,tw,0.7486818980667839,False,easy
mats,4,null,tw,0.7908611599297012,False,easy
mice,2,null,tw,0.6862917398945518,False,easy
mobs,5,null,tw,0.6818980667838312,False,easy
mops,7,null,tw,0.6959578207381372,False,easy
mows,8,null,tw,0.6862917398945518,False,easy
muds,4,null,tw,0.5843585237258347,False,medium
mugs,5,null,tw,0.5826010544815466,False,medium
nags,7,null,tw,0.6959578207381372,False,easy
naps,6,null,tw,0.6985940246045694,False,easy
nets,1,null,tw,0.5878734622144114,False,medium
nibs,8,null,tw,0.5694200351493849,False,medium
nips,5,null,tw,0.5834797891036907,False,medium
nits,8,null,tw,0.6256590509666081,False,medium
nods,6,null,tw,0.6449912126537787,False,medium
noes,1,null,tw,0.7152899824253076,False,easy
oafs,9,null,tw,0.6731107205623901,False,easy
oaks,4,null,tw,0.6871704745166959,False,easy
oars,8,null,tw,0.8304042179261863,False,easy
odes,8,null,tw,0.42706502636203864,False,hard
ohms,6,null,tw,0.437609841827768,False,hard
oils,1,null,tw,0.6458699472759227,False,medium
ones,1,null,tw,0.45254833040421794,False,hard
opts,3,null,tw,0.4165202108963093,False,hard
ores,5,null,tw,0.5166959578207382,False,medium
outs,1,null,tw,0.5764499121265378,False,medium
owed,4,null,tw,0.2970123022847101,False,hard
owes,4,null,tw,0.4367311072056239,False,hard
owls,6,null,tw,0.4305799648506151,False,hard
owns,1,null,tw,0.5035149384885764,False,medium
pays,1,null,tw,0.7372583479789103,False,easy
pals,5,null,tw,0.8286467486818981,False,easy
pans,3,null,tw,0.9015817223198594,False,easy
pats,5,null,tw,0.8075571177504395,False,easy
paws,7,null,tw,0.7557117750439368,False,easy
peas,6,null,tw,0.7530755711775043,False,easy
pens,3,null,tw,0.7486818980667839,False,easy
pets,2,null,tw,0.6546572934973639,False,easy
pies,5,null,tw,0.7196836555360282,False,easy
pigs,4,null,tw,0.6476274165202109,False,medium
pins,3,null,tw,0.7864674868189807,False,easy
pits,4,null,tw,0.6924428822495606,False,easy
pled,6,null,tw,0.4367311072056239,False,hard
pots,3,null,tw,0.7548330404217926,False,easy
pros,2,null,tw,0.5562390158172232,False,medium
pubs,3,null,tw,0.5878734622144113,False,medium
pugs,8,null,tw,0.5992970123022847,False,medium
puns,6,null,tw,0.7381370826010545,False,easy
puts,1,null,tw,0.6441124780316344,False,medium
rags,6,null,tw,0.7442882249560633,False,easy
rays,3,null,tw,0.7188049209138841,False,easy
raps,4,null,tw,0.7469244288224958,False,easy
rats,3,null,tw,0.789103690685413,False,easy
reds,1,null,tw,0.5931458699472759,False,medium
ribs,6,null,tw,0.6177504393673111,False,medium
rigs,5,null,tw,0.6291739894551845,False,medium
rims,5,null,tw,0.663444639718805,False,easy
rips,4,null,tw,0.6318101933216169,False,medium
robs,5,null,tw,0.680140597539543,False,easy
rode,2,null,tw,0.7214411247803164,False,easy
rods,4,null,tw,0.6933216168717048,False,easy
roes,8,null,tw,0.7636203866432338,False,easy
rots,6,null,tw,0.7363796133567663,False,easy
rows,2,null,tw,0.6845342706502636,False,easy
rubs,5,null,tw,0.5694200351493849,False,medium
rued,5,null,tw,0.5131810193321618,False,medium
rues,5,null,tw,0.6528998242530756,False,easy
rugs,5,null,tw,0.5808435852372584,False,medium
runs,1,null,tw,0.7196836555360282,False,easy
sank,4,null,tw,0.8304042179261863,False,easy
sawn,1,null,tw,0.6678383128295254,False,easy
slid,3,null,tw,0.5202108963093146,False,medium
sped,1,null,tw,0.44200351493848855,False,hard
spun,3,null,tw,0.38400702987697716,False,hard
sued,5,null,tw,0.6019332161687171,False,medium
swam,4,null,tw,0.44903339191564146,False,hard
swum,4,null,tw,0.3383128295254833,False,hard
tabs,3,null,tw,0.7539543057996484,False,easy
tags,2,null,tw,0.765377855887522,False,easy
tans,4,null,tw,0.9042179261862917,False,easy
teas,3,null,tw,0.7557117750439366,False,easy
tens,2,null,tw,0.7513181019332161,False,easy
ties,3,null,tw,0.7223198594024605,False,easy
tins,4,null,tw,0.789103690685413,False,easy
tips,2,null,tw,0.6528998242530757,False,easy
toes,3,null,tw,0.7847100175746925,False,easy
toys,2,null,tw,0.687170474516696,False,easy
told,1,null,tw,0.6388400702987698,False,medium
toms,5,null,tw,0.7469244288224958,False,easy
tong,8,null,tw,0.6476274165202109,False,medium
tows,5,null,tw,0.7056239015817224,False,easy
trod,6,null,tw,0.4191564147627417,False,hard
tubs,4,null,tw,0.5905096660808437,False,medium
tugs,6,null,tw,0.601933216168717,False,medium
urns,6,null,tw,0.5536028119507909,False,medium
vans,2,null,tw,0.8260105448154657,False,easy
vats,5,null,tw,0.7319859402460457,False,easy
vets,5,null,tw,0.5790861159929701,False,medium
vied,6,null,tw,0.5043936731107206,False,medium
vies,6,null,tw,0.6441124780316345,False,medium
vows,6,null,tw,0.6274165202108963,False,medium
wags,8,null,tw,0.7398945518453428,False,easy
wans,7,null,tw,0.8787346221441126,False,easy
wars,1,null,tw,0.875219683655536,False,easy
webs,1,null,tw,0.5755711775043937,False,medium
weds,6,null,tw,0.5887521968365554,False,medium
went,1,null,tw,0.6546572934973639,False,easy
wept,7,null,tw,0.5184534270650264,False,medium
wets,2,null,tw,0.6318101933216169,False,medium
whys,1,null,tw,0.4226713532513181,False,hard
wins,1,null,tw,0.7636203866432338,False,easy
woke,3,null,tw,0.7073813708260106,False,easy
wore,2,null,tw,0.850615114235501,False,easy
wove,6,null,tw,0.6985940246045694,False,easy
zips,2,null,tw,0.5518453427065028,False,medium
cnpz,null,-1,wapi,0.21265377855887524,False,hard
crit,null,1.97,wapi,0.5413005272407734,False,medium
from,null,6.35,wapi,0.3427065026362039,False,hard
ghrf,null,-1,wapi,0.34534270650263627,False,hard
hodr,null,-1,wapi,0.4745166959578208,False,hard
icsh,null,-1,wapi,0.2091388400702988,False,hard
into,null,5.88,wapi,0.20298769771528996,False,hard
kuvi,null,-1,wapi,0.26362038664323373,False,hard
owlt,null,-1,wapi,0.359402460456942,False,hard
than,null,5.84,wapi,0.45869947275922673,False,hard
them,null,6.26,wapi,0.34885764499121263,False,hard
they,null,6.63,wapi,0.3857644991212654,False,hard
this,null,6.89,wapi,0.5588752196836556,False,medium
upon,null,4.76,wapi,0.22759226713532518,False,hard
what,null,7,wapi,0.5202108963093146,False,medium
whom,null,4.75,wapi,0.2952548330404218,False,hard
with,null,6.71,wapi,0.46572934973637964,False,hard
yezo,null,-1,wapi,0.2820738137082601,False,hard
